"_offset","employee_id","job_function_id","primary_skill_id","production_category","employment_status","org_category","org_category_type","work_start_micros","work_end_micros","is_active","_created_micros","_updated_micros"
"15559","819349341935513186965150146549493722994","4060741400007382352","4060741400331163531","Production","Full-time employee","Testing","Quality Engineering","1125532800000000","","true","1124713032000000","1738394533243000"
"15560","61862284589117006617212170500650181172","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1627862400000000","","true","1627651800000000","1738394592203000"
"15561","8670597913668887354498906010918080","4000741400001402410","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1261440000000000","","true","1261401333000000","1738394603411000"
"15562","58921925177457311223471773501332512424","1013","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1654473600000000","","true","1654118101000000","1738394649113000"
"15563","63492674788309930842233603397348344281435980","1013","4060741400007923344","Production","Full-time employee","Global Delivery","Global Delivery","1326844800000000","","true","1323352458000000","1738394654761000"
"15564","1703978235526835357144043265844001754","1013","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1632700800000000","","true","1631290501000000","1738394656150000"
"15565","7925937122563280732693788350025219504466","4000741400001402409","4060741400007923415","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1333929600000000","","true","1324477100000000","1738394656788000"
"15566","46108648455386443133032578010031015101","1013","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1612137600000000","","true","1610985600000000","1738394660410000"
"15567","18655471836182997912210609027069393462","4000741400001402409","4060741400378686793","Production","Full-time employee","Data Analytics","Data","1342396800000000","","true","1334671221000000","1738394664470000"
"15568","45705192332685094053220547339668057873","1013","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1350864000000000","","true","1345121838000000","1738394679780000"
"15569","944007068722939615105867599550370688799","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1623024000000000","","true","1623024000000000","1738394698994000"
"15570","51210672173734597380546461566416214217521","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1384819200000000","1730332800000000","false","1384819200000000","1738394708196000"
"15571","08235002929667177685402774649572032407567057","4000741400001402379","4060741400007923328","Production","Full-time employee","Testing","Quality Engineering","1401667200000000","","true","1399438820000000","1738394736729000"
"15572","3485095026031418225777232743543407","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1412553600000000","","true","1407329429000000","1738394758203000"
"15573","54689939712074311889152145132346","4060741400376470172","4060741400331163529","Production","Full-time employee","Testing","Quality Engineering","1428451200000000","","true","1421766034000000","1738394784549000"
"15574","5072491787412640245567038635385263104496","4060741400007382351","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1422835200000000","","true","1422014599000000","1738394785952000"
"15575","40049751996129079399183616193769489","4000741400001402409","4060741400042074910","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1638316800000000","","true","1638279603000000","1738394801800000"
"15576","8920504680758727573242251183242345459086","8050000000000001490","7770000000000285198","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1432512000000000","","true","1431587546000000","1738394804252000"
"15577","43457714092126984814774491590520106","4000741400001402409","7770000000000116864","Production","Full-time employee","Global Delivery","Global Delivery","1637539200000000","","true","1637167201000000","1738394805841000"
"15578","3575635200103735929929327716607026199029804199770","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1441670400000000","","true","1434024024000000","1738394812266000"
"15579","294592344883844578468812356311357829","4000741400001402404","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1446422400000000","","true","1445597303000000","1738394828998000"
"15580","63770675870597188016722871111801386148656","1013","4060741400007923359","Production","Full-time employee","Cloud AppEng","Cloud","1692576000000000","","true","1692202801198000","1738394839358000"
"15581","813095409278301797098313649845808788433","4000741400001402409","4060741400007923344","Production","Full-time employee","Global Delivery","Global Delivery","1447632000000000","","true","1447632000000000","1738394856030000"
"15582","541878002039259153819086138424568","1013","7770000000000115524","Production","Full-time employee","Data Analytics","Data","1499126400000000","1730332800000000","false","1475501058000000","1738394919709000"
"15583","11601425262460887204313941622346373620","4000741400001402409","7770000000000115524","Production","Full-time employee","Data Analytics","Data","1476748800000000","","true","1476450016000000","1738394920968000"
"15584","7647593368325036813610441702302525265","4000741400001402409","7770000000002423827","Production","Full-time employee","Global Delivery","Global Delivery","1480032000000000","","true","1479895218000000","1738394925694000"
"15585","58824128985601176723801140679084170225","4060741400010084401","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1491177600000000","1711843200000000","false","1490338101000000","1738394943880000"
"15586","33822932200269225684744885478477","4000741400001402409","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1491177600000000","","true","1490963122000000","1738394946037000"
"15587","12168286343144689349958727980872425701412","4000741400001402409","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1500249600000000","","true","1498055539000000","1738394966337000"
"15588","2517755856886558121134643134610573657905","1013","7770000000000115524","Production","Full-time employee","Data Analytics","Data","1513555200000000","","true","1504270819000000","1738394976431000"
"15589","7463814186411081375111604046768558308113","4000741400001402409","4060741400412060820","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1508889600000000","","true","1508504421000000","1738394985873000"
"15590","550244396278474168871366677882070288940097","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1517443200000000","","true","1516970193000000","1738394997192000"
"15591","2425453444970305677380796903234286841397341","1013","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1530662400000000","","true","1517818344000000","1738394997891000"
"15592","1674579037829951300430369851588591112110","1013","4060741400007923316","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1519603200000000","","true","1519287153000000","1738394999177000"
"15593","81344474889059992324526452505439939449816122","1013","4060741400007923316","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1519603200000000","","true","1519287959000000","1738394999530000"
"15594","49137523812217983144495911807194937087059405","4060741400010084399","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1524441600000000","","true","1524047400000000","1738395011678000"
"15595","3440457564117082885711224131723284077984","1013","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1536883200000000","1737072000000000","false","1528183200000000","1738395017246000"
"15596","13736528524390174659695434878375748975","4000741400001402410","4060741400007923331","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1536537600000000","","true","1536216900000000","1738395033840000"
"15597","281307929769211840151364527125587034994","4060741400007382362","7770000000000142982","Production","Full-time employee","Data Analytics","Data","1707091200000000","","true","1706510033821000","1738395035915000"
"15598","245168787062305941701931847998598505","8050000000000001494","7770000000000277669","Production","Full-time employee","Cloud Run","Cloud","1545004800000000","","true","1542970800000000","1738395046789000"
"15599","79346889115987123852196164280017588286","4060741400007382363","4060741400007923377","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1709510400000000","","true","1707296047697000","1738395049259000"
"15600","991836448383747153174323649358288649","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1556150400000000","","true","1555925419000000","1738395071261000"
"15601","1605232612223338538083304854477332450241","4060741400007382352","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1561939200000000","","true","1561459200000000","1738395084302000"
"15602","55183333261355186473931470164851486175","4060741400010084401","4060741400007923354","Production","Full-time employee","Cloud SysEng","Cloud","1567382400000000","","true","1566828300000000","1738395098021000"
"15603","40254203677998634363782378509666472046030314547","4060741400311610519","4060741400007923368","Production","Full-time employee","Strategy & Design","Digital Engagement","1573430400000000","","true","1571735100000000","1738395110536000"
"15604","44217174076108992477617214035765016677948","4060741400010084401","7770000000000148669","Production","Full-time employee","Data Analytics","Data","1572912000000000","","true","1572336300000000","1738395111782000"
"15605","9487634064868470934765618388894524350542360050204042","4060741400010084401","4060741400007923349","Production","Full-time employee","Cloud SysEng","Cloud","1719792000000000","","true","1718981883622000","1738395127426000"
"15606","83638314357890552352785169609499281087","4000741400001402379","4060741400321690541","Production","Full-time employee","Testing","Quality Engineering","1358121600000000","1719705600000000","false","1358121600000000","1738395189746000"
"15607","753263099841413910863034797882151834938135683","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1359676800000000","","true","1359449476000000","1738395191666000"
"15608","01259570159788115553007744733681124471748","4000741400001402379","4060741400007923359","Production","Full-time employee","Global Delivery","Global Delivery","1379289600000000","","true","1379289600000000","1738395207087000"
"15609","996962255760585981024969735553401154481318","4060741400311610518","4060741400007923367","Production","Full-time employee","Strategy & Design","Digital Engagement","1392336000000000","","true","1392336000000000","1738395217856000"
"15610","7255914659887766969191253966777832439795","4060741400007151466","4060741400049417778","Production","Full-time employee","Data Analytics","Data","1636934400000000","","true","1636618500000000","1738395229129000"
"15611","608461315473035237465308341582391950","8050000000000001491","7770000000000277669","Production","Full-time employee","Global Delivery","Global Delivery","1401580800000000","","true","1401580800000000","1738395243225000"
"15612","85272276956667552065792267139862771734446935","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1405296000000000","","true","1405296000000000","1738395246458000"
"15613","71249829390366202561411250530055146128279638","4000741400001402409","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1424649600000000","","true","1417796663000000","1738395261847000"
"15614","878497467659002030948555337352836591211532","4060741400005179328","4060741400378686796","Production","Full-time employee","Data Analytics","Data","1427241600000000","1723680000000000","false","1426789466000000","1738395273722000"
"15615","5121897043521415275982728682375584647970","4060741400005179326","7770000000000169925","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1435708800000000","","true","1435708800000000","1738395285699000"
"15616","00148150792090604986048439748680808244","4060741400005179325","7770000000000169925","Production","Full-time employee","Global Delivery","Global Delivery","1446422400000000","","true","1446422400000000","1738395303669000"
"15617","887054886097199081702347102375147831778","4060741400005179325","7770000000000169928","Production","Full-time employee","Cloud Run","Cloud","1447632000000000","","true","1446476453000000","1738395310757000"
"15618","3687133510223577827164280822154822295975080","4060741400034237214","7770000000000159414","Production","Full-time employee","Cloud SysEng","Cloud","1447027200000000","","true","1447027200000000","1738395312130000"
"15619","5674664610638735594220558432930401691554046","1013","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1451952000000000","","true","1447344754000000","1738395313946000"
"15620","37548290080195035566548593518288384267731763","1013","7770000000000115524","Production","Full-time employee","Data Analytics","Data","1625097600000000","","true","1616058454000000","1738395321736000"
"15621","497965269781135515017432779729851383758","4060741400034237216","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1447632000000000","1724112000000000","false","1447632000000000","1738395324404000"
"15622","71126669870841826982177285190132061405238","1013","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1642982400000000","","true","1642604401000000","1738395327397000"
"15623","7868313941232217832534213475191384712359393653823","1013","4060741400007923366","Production","Full-time employee","Global Delivery","Global Delivery","1447632000000000","","true","1447632000000000","1738395340655000"
"15624","3221162678966902289403531471248637589653","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1454284800000000","","true","1454284800000000","1738395344872000"
"15625","97991193513517427484278465538155184693584","4000741400001402381","4060741400007923331","Production","Full-time employee","Global Delivery","Global Delivery","1627257600000000","","true","1627017900000000","1738395358342000"
"15626","0921449615419298083037541691919401496","4060741400034237216","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1464739200000000","","true","1464739200000000","1738395372632000"
"15627","39185394623498665070958989553253759067149732","1013","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1628467200000000","","true","1622634900000000","1738395372715000"
"15628","76499381694831045606040944385627629550773","4000741400001402409","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1466553600000000","","true","1466419703000000","1738395379185000"
"15629","138791004763605472605506699032432316495","4000741400001402384","4060741400007923328","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1465776000000000","","true","1465776000000000","1738395380541000"
"15630","967472395624754127254541431291171690741923","4000741400001402398","4060741400007923328","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1465776000000000","","true","1465776000000000","1738395380873000"
"15631","81992041809300276269109662111123","1013","4060741400331163529","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1465776000000000","","true","1465776000000000","1738395381667000"
"15632","6640685629953285236725516730161252","4060741400005179325","7770000000000169925","Production","Full-time employee","Global Delivery","Global Delivery","1467331200000000","","true","1466775383000000","1738395388410000"
"15633","42493263192872770157899871375190980891","4060741400007151466","4060741400378686795","Production","Full-time employee","Data Analytics","Data","1628467200000000","","true","1614211200000000","1738395398240000"
"15634","876847343084904664534763481389381913040088043","4060741400010084400","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1625616000000000","","true","1625570101000000","1738395400035000"
"15635","8689622741295494395758550726485117225","4060741400010084401","7770000000000148669","Production","Full-time employee","Data Analytics","Data","1614643200000000","","true","1613987400000000","1738395409320000"
"15636","955060598911257766086636227977139997437","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1477872000000000","","true","1477473135000000","1738395410245000"
"15637","99156746786917806004869367969161457833859","4060741400335633829","7770000000000129674","Production","Full-time employee","Strategy & Design","Digital Engagement","1477872000000000","","true","1477872000000000","1738395411561000"
"15638","01483419702508865135412964944552699568488143341","1013","4060741400378686793","Production","Full-time employee","Global Delivery","Global Delivery","1493596800000000","","true","1493308814000000","1738395436525000"
"15639","653837232793770445809107567953918916336","4060741400376470172","4060741400331163529","Production","Full-time employee","Testing","Quality Engineering","1618185600000000","","true","1617878400000000","1738395442679000"
"15640","512593508773488790601324519198997207834296461068","4000741400001402409","4060741400007923344","Production","Subcontractor","Global Delivery","Global Delivery","1609718400000000","","true","1604304600000000","1738395445324000"
"15641","87214199802739317018185756962998206389","4000741400001402409","4060741400007923358","Production","Full-time employee","Global Delivery","Global Delivery","1353888000000000","","true","1353332178000000","1738395445324000"
"15642","27768558456528060263738825806024660629","4060741400010084401","4060741400007923354","Production","Full-time employee","Cloud SysEng","Cloud","1501545600000000","","true","1499335214000000","1738395453520000"
"15643","37980955538183196929225782149693633","4000741400001402409","4060741400009046535","Production","Full-time employee","Mobility","Digital Engagement","1505088000000000","","true","1502173455000000","1738395458462000"
"15644","39366605842247713462705850973963943302093757","1013","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1654128000000000","","true","1653075000000000","1738395459678000"
"15645","1724877892429509818120879359531310793513380","1013","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1506902400000000","1732924800000000","false","1506414975000000","1738395466857000"
"15646","042954053865334818606403224412801044546","4000741400001402409","4060741400007923323","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1509926400000000","","true","1509695302000000","1738395475037000"
"15647","0312366804249671735221218176543666078108","4060741400034237214","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1625097600000000","","true","1624973438000000","1738395482905000"
"15648","73345555246895203242442473995815229251609055","4060741400010084401","4060741400007923354","Production","Full-time employee","Cloud SysEng","Cloud","1512950400000000","","true","1511863228000000","1738395484160000"
"15649","622339553846946031550377239887293678003348185","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1522627200000000","1725580800000000","false","1521114301000000","1738395506573000"
"15650","394308894059030160693655007723929879273237801","4060741400010084401","7770000000000148669","Production","Full-time employee","Data Analytics","Data","1523836800000000","","true","1521709548000000","1738395507417000"
"15651","254106761055283719111080050617913091906","4000741400001402409","7770000000000115522","Production","Full-time employee","Data Analytics","Data","1636329600000000","","true","1636128001000000","1738395530817000"
"15652","672792725694463415803950824682618630646","4060741400005179325","7770000000000169925","Production","Full-time employee","Global Delivery","Global Delivery","1533513600000000","","true","1530703815000000","1738395583595000"
"15653","819661901888311129020554078560008131065","1013","4060741400007923339","Production","Full-time employee","Mobility","Digital Engagement","1651795200000000","","true","1651749900000000","1738395593665000"
"15654","666086720025691576264397800521591463378","4060741400376470171","4060741400321690541","Production","Full-time employee","Testing","Quality Engineering","1551744000000000","","true","1536832945000000","1738395596692000"
"15655","3049898372428286746978316045786142847676668","1013","4060741400007923359","Production","Full-time employee","Global Delivery","Global Delivery","1659916800000000","","true","1659431100000000","1738395600279000"
"15656","6355475218086083490450585005308919111252227","4000741400001402381","4060741400007923331","Production","Full-time employee","Global Delivery","Global Delivery","1646092800000000","","true","1645611900000000","1738395601467000"
"15657","61935978523368877806507677848220106032","4060741400005179328","7770000000000169925","Production","Full-time employee","Digital Marketing","Digital Engagement","1541030400000000","","true","1541030400000000","1738395612330000"
"15658","412434862340436815138254884446974069364463","1013","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1656892800000000","","true","1656648900000000","1738395619465000"
"15659","3368808721674388396087196354126939040","4000741400001402409","4060741400375569062","Production","Full-time employee","Salesforce","Digital Engagement","1655078400000000","","true","1654852801000000","1738395627551000"
"15660","6788713906887765012381368652665","1013","4060741400009046535","Production","Full-time employee","Mobility","Digital Engagement","1554681600000000","","true","1553601300000000","1738395653349000"
"15661","8404308942723424193942667906150089921257","1013","4060741400007923323","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1554681600000000","","true","1554283800000000","1738395654847000"
"15662","48764806475671840426240308658431764507","4000741400001402409","4060741400009046535","Production","Full-time employee","Experience Engineering","Digital Engagement","1555891200000000","","true","1555427749000000","1738395660705000"
"15663","987438934756317847038897206292820003022336252","4060741400007382351","4060741400007923323","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1557705600000000","","true","1557389100000000","1738395668700000"
"15664","96339168307394157238227717007705","4060741400007151466","4060741400037637413","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1655683200000000","","true","1655111400000000","1738395670028000"
"15665","777651873298854240934958717196627090490","4060741400010084400","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1662595200000000","","true","1662396002000000","1738395694350000"
"15666","5811472001974582236914994897361299256271231","4000741400001402409","4060741400007923323","Production","Full-time employee","Experience Engineering","Digital Engagement","1564617600000000","","true","1564494600000000","1738395699146000"
"15667","58022661646155317419513995457074838864414","4060741400007382351","4060741400305564679","Production","Full-time employee","Global Delivery","Global Delivery","1569888000000000","","true","1565165100000000","1738395703246000"
"15668","84110621193528116369878715531386153038","4000741400001402837","4060741400007923329","Production","Full-time employee","Testing","Quality Engineering","1676592000000000","","true","1676377200000000","1738395712534000"
"15669","7520247909358181122243163751115779552","4060741400034237215","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1568592000000000","","true","1568388300000000","1738395726542000"
"15670","361650712100311951113298894566200280745703895","1013","4060741400375569062","Production","Full-time employee","Salesforce","Digital Engagement","1602806400000000","","true","1571040900000000","1738395740848000"
"15671","484771284601301850842970888588868697121097993","1013","4060741400009046535","Production","Full-time employee","Mobility","Digital Engagement","1687737600000000","","true","1686877555054000","1738395741742000"
"15672","23798693792744092522988422679567522506784817","4060741400007151466","4060741400378686793","Production","Full-time employee","Global Delivery","Global Delivery","1572825600000000","","true","1572544200000000","1738395749073000"
"15673","1671606677234512359380747920836989772822","4060741400007382352","4060741400007923328","Production","Full-time employee","Testing","Quality Engineering","1573430400000000","","true","1573139100000000","1738395752790000"
"15674","09058160707327636175468513908374259","1013","4060741400009046535","Production","Full-time employee","Mobility","Digital Engagement","1575244800000000","","true","1573819875000000","1738395756561000"
"15675","44992540311597786433602946653297573762","1012","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1583107200000000","","true","1576745551000000","1738395775996000"
"15676","85290891984652593357596136087555383769024280112","1013","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1579132800000000","","true","1578481800000000","1738395781387000"
"15677","125824311966848521708396374292153777018412","4060741400010084400","4060741400335399351","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1580688000000000","","true","1579491600000000","1738395783266000"
"15678","15322152348309533107803141743757561074","4060741400034237216","4060741400007923328","Production","Full-time employee","Testing","Quality Engineering","1059696000000000","","true","1059476398000000","1738395800359000"
"15679","0151544988852429643055023728923208667756","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1719446400000000","","true","1718888087622000","1738395869528000"
"15680","5890309100293865292251229865174478425612","4000741400001402409","4060741400007923359","Production","Subcontractor","Global Delivery","Global Delivery","1729468800000000","","true","1729079867242000","1738395915060000"
"15681","66035059600563466164989290769939059690118431","8050000000000001319","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1399248000000000","","true","1399248000000000","1738395969987000"
"15682","5517689527202963297205169014979530021079054","8050000000000000391","4060741400007923367","Production","Full-time employee","Strategy & Design","Digital Engagement","1634601600000000","","true","1633109701000000","1738396008818000"
"15683","42045822227822703571723007122","1013","4060741400007923323","Production","Full-time employee","Global Delivery","Global Delivery","1636329600000000","","true","1635860754000000","1738396047469000"
"15684","108805200915721818174956596779019","4060741400010084401","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1639958400000000","","true","1639568270000000","1738396058530000"
"15685","378696280867589185483989496624530053","4060741400007151466","4060741400378686795","Production","Full-time employee","Data Analytics","Data","1666224000000000","","true","1655475001000000","1738396096382000"
"15686","4221540068908479863842076865845173401158410390","4060741400010084401","4060741400335399351","Production","Full-time employee","Cloud SysEng","Cloud","1646092800000000","","true","1645685735000000","1738396097063000"
"15687","95830820068115628211889971123668","4000741400001402409","4060741400007923339","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1658361600000000","","true","1657623619000000","1738396146839000"
"15688","059525795237478902436823369701659135741","4060741400007382352","4060741400007923354","Production","Full-time employee","Cloud SysEng","Cloud","1464739200000000","","true","1464739200000000","1738396148973000"
"15689","13028357614973849579639506213672802952738","4060741400034237216","4060741400007923331","Production","Full-time employee","Global Delivery","Global Delivery","1668729600000000","","true","1668543000000000","1738396174474000"
"15690","775501097538479479177544401254843301","1013","4060741400378686793","Production","Full-time employee","Data Analytics","Data","1474416000000000","","true","1473320896000000","1738396176795000"
"15691","35606624390581479604316458016391434460","1013","7770000000002524013","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1501545600000000","","true","1501545600000000","1738396234725000"
"15692","5775285164183163042550801574458","1013","4060741400311878691","Production","Full-time employee","Commerce","Digital Engagement","1691971200000000","","true","1691660111522000","1738396235602000"
"15693","4432838452293014722518072551119026239079973375","4060741400376470171","4060741400321690541","Production","Full-time employee","Testing","Quality Engineering","1693440000000000","","true","1692290706737000","1738396247124000"
"15694","692473374081800250922194683052019099355","4060741400007382362","7770000000000142983","Production","Full-time employee","Data Analytics","Data","1700179200000000","","true","1700070129052000","1738396263568000"
"15695","69229234107640292535871591597629620","1013","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1534896000000000","","true","1530778203000000","1738396267409000"
"15696","6891029468851698410659960066255340019487362","8050000000000001865","7770000000002735211","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1702598400000000","","true","1702453207396000","1738396271792000"
"15697","1945446884059587415386562220349955081","4060741400376470171","4060741400331163531","Production","Full-time employee","Testing","Quality Engineering","1549238400000000","","true","1548765000000000","1738396287717000"
"15698","66336704745289772638220662808606","4000741400001402409","4060741400035767355","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1554076800000000","1727654400000000","false","1552377027000000","1738396292586000"
"15699","65629730459644000315656634559942819829415","4000741400001402409","4060741400389730225","Production","Full-time employee","Cloud Run","Cloud","1554076800000000","","true","1553004000000000","1738396294906000"
"15700","65433386036734370354068267692451435509543","4060741400311610516","4060741400007923367","Production","Full-time employee","Strategy & Design","Digital Engagement","1554681600000000","","true","1553596800000000","1738396297251000"
"15701","82957637726087725136992830848518706858789764915","1013","4060741400347222901","Production","Full-time employee","Mobility","Digital Engagement","1571270400000000","","true","1558990500000000","1738396311431000"
"15702","578506409516765073683455186341761499331274","4060741400309298944","4060741400007923377","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1719273600000000","","true","1718877962626000","1738396326962000"
"15703","4551635218123973742137543625460582522","4060741400010084401","7770000000002786204","Production","Full-time employee","Cloud SysEng","Cloud","1720396800000000","","true","1720182969071000","1738396334864000"
"15704","4036143367519974893617644361390918381897","4000741400001402409","4060741400375569062","Production","Full-time employee","Salesforce","Digital Engagement","1570406400000000","","true","1570028100000000","1738396356375000"
"15705","38220638348411982401947450515278597736659176","4000741400001402404","4060741400007923318","Production","Full-time employee","Global Delivery","Global Delivery","1575244800000000","","true","1574856000000000","1738396371507000"
"15706","41858505167197046402767193031633349788839584","4000741400001402409","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1153094400000000","1722384000000000","false","1153094400000000","1738396397021000"
"15707","9781219342033396029129783124609567","4060741400034237215","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1164931200000000","","true","1164931200000000","1738396405732000"
"15708","51034117798268579236723394444526574229477","4000741400001402373","4060741400007923331","Production","Full-time employee","Intelligent Automation","Intelligent Enterprise","1184544000000000","","true","1184544000000000","1738396413884000"
"15709","94384105982021085707547626736681","4060741400007382351","7770000000000277666","Production","Full-time employee","Global Delivery","Global Delivery","1187740800000000","","true","1187623881000000","1738396418639000"
"15710","91097220817612083414563743479275170141017","8050000000000001492","7770000000000263029","Production","Full-time employee","Testing","Quality Engineering","1201824000000000","","true","1200919768000000","1738396425143000"
"15711","86479924904202330625864789786971667144587","4060741400007382352","4060741400007923322","Production","Full-time employee","Cloud Run","Cloud","1201824000000000","","true","1201275889000000","1738396426187000"
"15712","4434463128853813073124626428662391930","4060741400034237215","4060741400034944001","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1219622400000000","","true","1219242753000000","1738396446608000"
"15713","171571910561393863131415146961609427300514","4060741400309298944","4060741400007923377","Production","Full-time employee","Enterprise Apps","Intelligent Enterprise","1223856000000000","","true","1223642573000000","1738396449736000"
"15714","20599445072952136209221555782620786162","1013","4060741400378686793","Production","Full-time employee","Data Analytics","Data","1636502400000000","","true","1618790400000000","1738396451359000"
"15715","620185172795095168939049355422351339269357","4060741400034237214","7770000000000116670","Production","Full-time employee","Data Analytics","Data","1618790400000000","","true","1617978600000000","1738396458903000"
"15716","903757108342171468218833624956233735676711889","4000741400001402373","4060741400007923331","Production","Full-time employee","Dedicated Delivery","Dedicated Delivery","1623024000000000","","true","1620813600000000","1738396474103000"
"15717","362322561034552027303832242373028021","4060741400376470171","4060741400331163529","Production","Full-time employee","Testing","Quality Engineering","1621987200000000","","true","1621950300000000","1738396478839000"
"15718","67040574926448197061194326282510628585","4060741400034237214","4060741400034944001","Production","Full-time employee","Global Delivery","Global Delivery","1271635200000000","","true","1271399636000000","1738396480979000"
"15719","3956852644082499297953654054273953416248089399","4060741400005179327","7770000000000169928","Production","Full-time employee","Cloud SysEng","Cloud","1274659200000000","","true","1274256414000000","1738396483548000"
"15720","111090537966627488795958428055713619382","8050000000000001492","7770000000000277666","Production","Full-time employee","Global Delivery","Global Delivery","1280707200000000","","true","1280135506000000","1738396489252000"
"15721","28698814736690198570546905324509027795","1013","4060741400007923322","Production","Full-time employee","Global Delivery","Global Delivery","1647216000000000","","true","1646999401000000","1738396490701000"
"15722","06890583323852278753584690766733131","4000741400001402409","4060741400009046535","Production","Full-time employee","Mobility","Digital Engagement","1631664000000000","","true","1631623800000000","1738396496213000"
"15723","38903306439940771624642220108769439","4000741400001402409","4060741400007923316","Production","Full-time employee","Global Delivery","Global Delivery","1627257600000000","","true","1626871500000000","1738396509156000"
"15724","7209350166562705346617447028263415472117681","4060741400010084401","4060741400335399357","Production","Full-time employee","Global Delivery","Global Delivery","1296691200000000","","true","1290590607000000","1738396509986000"
"15725","486534881950173577165939184321832253832","1013","4060741400007923308","Production","Full-time employee","Digital Marketing","Digital Engagement","1630281600000000","","true","1629189600000000","1738396517114000"
